id,fr_event_id,fr_alert_dt,va_engine_id,person_id,score,info,key
77,0d54bb9d-51da-41f1-aac9-3bff90ebd9ab,2023-01-08 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9312942,,S8526798A
78,bd8266e2-068f-4a42-a256-6cce11282272,2023-01-08 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9593768,,S8526798A
79,598796d3-c4c4-4c98-a143-66e185bebf35,2023-01-08 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9471647,,S8526798A
80,4dc6c179-0d4b-4169-a678-8f27b39e3265,2023-01-09 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.94654334,,S8526798A
81,ca168689-76c2-4e0c-9f6f-ef78226abc23,2023-01-09 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99729395,,S8526798A
82,01380d26-280e-492f-b1ad-3973c38b679e,2023-01-09 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9841579,,S8526798A
83,f4b93ca0-3d0c-41f5-82b5-7acc0ab0d144,2023-01-09 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.92719316,,S8526798A
84,c6794aba-aaa8-46c7-b6f9-f3fedb7234dc,2023-01-09 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.94316655,,S8526798A
85,f4224a92-71ed-4234-aef8-ea1016ea9c2c,2023-01-09 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.91258514,,S8526798A
86,01f5022c-1b17-428d-bdbb-47b5cb65846a,2023-01-09 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9092168,,S8526798A
87,1e47fafe-5dce-4989-b021-ac88c1823eae,2023-01-09 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.952842,,S8526798A
88,6a9b52ae-456a-4dc1-b75e-f38b6ee69d8e,2023-01-09 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9392347,,S8526798A
89,8e52cbee-a4f2-4344-947e-c88a3181a403,2023-01-09 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99892706,,S8526798A
90,bbe78832-55c7-4772-810a-4e481603529b,2023-01-10 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.95085955,,S8526798A
91,0fbf0edb-a332-4e24-8a15-7292a180d6e6,2023-01-10 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9796292,,S8526798A
92,e9b83d67-1162-46fb-b4b1-a54e71f3e49e,2023-01-10 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9175577,,S8526798A
93,b19e3164-4621-48b4-a0c0-3830b323e43f,2023-01-10 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9246861,,S8526798A
94,b18519c5-f230-4755-8dea-b463a19fcb77,2023-01-10 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.97776085,,S8526798A
95,130d9d25-29c7-47f2-8212-62140659b2cf,2023-01-10 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9507667,,S8526798A
96,b3b020a4-f434-4940-bb63-6b703a50c343,2023-01-10 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.98150223,,S8526798A
97,5ba24b98-c048-4f8a-99ae-58da15c602b7,2023-01-10 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9412736,,S8526798A
98,e097b016-e1ff-4b59-b6ab-3055919dd301,2023-01-10 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.96718323,,S8526798A
99,1525a7ee-e73b-4e2e-b2c7-7cc03a4d99bb,2023-01-10 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99174136,,S8526798A
100,93073852-dca8-46cd-ae60-3d8f67f0ec29,2023-01-11 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.97397274,,S8526798A
101,238d01f4-a989-4a2d-b05b-9fca3ff9a791,2023-01-11 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9837079,,S8526798A
102,2d8e43d7-027d-41ff-8719-9d0c31b6141b,2023-01-11 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.91265196,,S8526798A
103,cfb36cfd-afbe-433c-b22a-a11688ffe781,2023-01-11 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9784906,,S8526798A
104,d78622da-3e6c-4e55-8c9d-3a3e109f239c,2023-01-11 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9926061,,S8526798A
105,0987701e-4696-408a-957c-0f06b5ce7b1f,2023-01-11 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9705532,,S8526798A
106,245010bf-725d-4bfc-913c-1a48502d9f95,2023-01-11 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.98755276,,S8526798A
107,74998a69-87a0-4da1-a1b7-e0df26c42c91,2023-01-11 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9237404,,S8526798A
108,574e80d2-73f6-4eec-b7b7-bc3f9baa44cb,2023-01-11 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9593183,,S8526798A
109,efd91a79-9197-46e6-86ca-4778b57ee21c,2023-01-11 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99487203,,S8526798A
110,b6ba49c1-920c-433f-b581-6c374222d100,2023-01-12 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.97954637,,S8526798A
111,5591b1d4-bbe4-4c7c-b6d0-4f300dafe26d,2023-01-12 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99834114,,S8526798A
112,b6a43221-67ee-4ca7-bc6d-0f631b6689d9,2023-01-12 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9949659,,S8526798A
113,ee5bf9e6-847a-4fd9-b1c8-6350a13b0733,2023-01-12 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.94169873,,S8526798A
114,76dbe774-94ba-45a4-9b57-874d952ed2f3,2023-01-12 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9907557,,S8526798A
115,cd114772-169b-4491-bf0d-9df9a0497a86,2023-01-12 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9820556,,S8526798A
116,09a43bd2-8c07-4874-a6a0-4469775cfe61,2023-01-12 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99801433,,S8526798A
117,61273094-74de-45db-8987-20853cf96d0f,2023-01-12 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.96368647,,S8526798A
118,69729207-d643-4da6-a045-2ec0f9120458,2023-01-12 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9227284,,S8526798A
119,bbc30430-7bdc-4f64-978f-88a45dec97aa,2023-01-12 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9030817,,S8526798A
120,e032b11e-afd8-463f-9eb0-f76d99e9c053,2023-01-13 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.97676444,,S8526798A
121,c8bacb5a-96c9-42db-9a2b-64391c252041,2023-01-13 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.95517623,,S8526798A
122,7a1326b8-88a2-4cbc-921a-978fa9311e95,2023-01-13 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.92039025,,S8526798A
123,c5b2b71f-6f70-4ce9-ae51-d86f0496c1ea,2023-01-13 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9266443,,S8526798A
124,1e3178d5-4a78-4ce9-b3b0-f1243ba7d842,2023-01-13 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.94153404,,S8526798A
125,63910957-d532-47de-a6cd-b91ed2b41104,2023-01-13 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9396659,,S8526798A
126,09d4c920-c72f-4435-ac98-92dfb8c1ae96,2023-01-13 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9813694,,S8526798A
127,005ebb21-6916-4cef-8766-6a82b30f1722,2023-01-13 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.90901864,,S8526798A
128,4960f8e3-c47d-4fec-829d-19e7ef5e8c92,2023-01-13 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9999399,,S8526798A
129,43ea21ec-1c28-4c32-9345-c1db601513b4,2023-01-13 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.90616834,,S8526798A
130,40a29d13-c145-42e9-a7c7-b063cedbc42a,2023-01-14 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.98815536,,S8526798A
131,2af6dc94-ccb2-49e3-9d33-293cfa9480e5,2023-01-14 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9409169,,S8526798A
132,d78eb4bf-2f69-4547-95b8-bec871c0ea0b,2023-01-14 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9035793,,S8526798A
133,83ae748a-0957-4758-8c62-39a7e2d3695c,2023-01-14 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9931821,,S8526798A
134,66d4d909-b806-4c27-8e9e-5447742acc98,2023-01-14 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9938676,,S8526798A
135,737d7b66-03d9-4d23-a9f4-97ea74f1956f,2023-01-14 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99448967,,S8526798A
136,c0d640d8-5170-4b2b-9b1a-7e3a863f22c8,2023-01-14 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9666356,,S8526798A
137,ecbf65e6-7efd-41bf-b864-6645591df989,2023-01-14 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9540471,,S8526798A
138,4d5123e9-7f1f-4345-8823-e4fe1b870a58,2023-01-14 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9211107,,S8526798A
139,5db11295-ddcc-4f6d-a116-6ede95205cc7,2023-01-14 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.93014145,,S8526798A
140,a4a2a73b-dbb7-433b-aa37-b4948dffabe2,2023-01-15 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9154024,,S8526798A
141,f6be6d8f-4ac3-4590-9608-381ed4aedaaf,2023-01-15 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9674162,,S8526798A
142,26faaf53-9d77-4f8f-afef-b7ccbed670c1,2023-01-15 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9463722,,S8526798A
143,aa7cee3c-af3e-4a49-a29b-f00b466c51fb,2023-01-15 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.98376375,,S8526798A
144,1c7895e2-e2dc-469c-8a5a-23077592e3e2,2023-01-15 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9640514,,S8526798A
145,52835c0f-6682-44f0-9200-bcb001f45570,2023-01-15 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9988298,,S8526798A
146,2203b4c6-6ede-4e2c-ac06-a2838a259d12,2023-01-15 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9894151,,S8526798A
147,f84482e5-1195-410d-8ae4-ec6416d6bed1,2023-01-15 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.98720384,,S8526798A
148,d9118bb1-ba60-4473-b23f-6a9f639f7e1d,2023-01-15 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9683028,,S8526798A
149,5ff2f488-c906-4481-8ad2-1bd35bff134b,2023-01-15 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9731319,,S8526798A
150,5208a8af-26dc-473c-bc6c-e33f94b3339d,2023-01-16 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9417437,,S8526798A
151,a680771b-455a-45f4-868b-ae5a539a2085,2023-01-16 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9331796,,S8526798A
152,b31e5aab-65ec-4d63-b443-78e110fdaae2,2023-01-16 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9858762,,S8526798A
153,2275a40e-643f-4517-a374-387c2f64192c,2023-01-16 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9624472,,S8526798A
154,1c152254-a401-4f3e-83aa-5a31746b4386,2023-01-16 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.923148,,S8526798A
155,e0b6074e-70db-4cf9-9214-19a2b6634d11,2023-01-16 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9418404,,S8526798A
156,8bfdb151-558f-4567-b816-6b44e54c2e6f,2023-01-16 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9874802,,S8526798A
157,3c55a9fa-b0af-445a-861d-860c094f351d,2023-01-16 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9891089,,S8526798A
158,79a60774-d2b2-4403-b3e1-6319de6cd1c9,2023-01-16 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9511266,,S8526798A
159,bfb7b537-453b-405e-8181-6fc9391c1480,2023-01-16 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9613237,,S8526798A
160,300508d0-265d-4ebe-9a73-9295ceea3f8f,2023-01-17 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.94887525,,S8526798A
161,622de5c1-be57-46cf-a657-e6d60f684985,2023-01-17 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.97831064,,S8526798A
162,3d05bdc0-1159-47b1-ad39-7c6aa1153d90,2023-01-17 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.98876476,,S8526798A
163,dd15b3cf-9f3c-4d7c-aa68-45b1c1495fa2,2023-01-17 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9696338,,S8526798A
164,0d0c2899-c0ee-4a1b-b7ed-814b20a4ada9,2023-01-17 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99510133,,S8526798A
165,c79c4200-34e8-40e9-b9a9-f5a47e6809cc,2023-01-17 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.90223604,,S8526798A
166,d15e50ec-7c13-48df-8cd8-e09b90767daa,2023-01-17 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.91480714,,S8526798A
167,642a6619-8137-469e-ae0c-9b25ac511ee6,2023-01-17 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.98358613,,S8526798A
168,ab0a1d6c-ab5e-4161-a0f3-4349945efe0b,2023-01-17 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9574452,,S8526798A
169,4260e7d2-65f1-4fa1-ad3b-f8e5bd926e58,2023-01-17 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.923113,,S8526798A
170,a0e04e78-cd98-4b59-803b-25b019d577a7,2023-01-18 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.97124344,,S8526798A
171,6853dfa1-9485-4982-b843-bbbb371b66a1,2023-01-18 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9144299,,S8526798A
172,debad1ce-cc50-4387-9e90-728c9c9be229,2023-01-18 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9095655,,S8526798A
173,3623ecd7-1a10-4394-be90-9fc08703acb1,2023-01-18 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9304405,,S8526798A
174,96623a6d-2cdc-45ce-8f8d-250e3111ea16,2023-01-18 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9038677,,S8526798A
175,1154bff0-565d-44b2-b5a5-de18d20028bb,2023-01-18 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9080957,,S8526798A
176,e0fd51c3-2266-41be-bbc0-02c0088d9ce8,2023-01-18 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99229425,,S8526798A
177,e0cc73fc-1d36-4e0a-9377-f23f069174db,2023-01-18 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.97623074,,S8526798A
178,e6871efa-87ee-4b25-b65a-edccc4273884,2023-01-18 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9944421,,S8526798A
179,87c2fa84-b458-4689-bd8d-84924440c373,2023-01-18 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9130751,,S8526798A
180,6935a499-f516-4ad3-ba41-964e48b5c205,2023-01-19 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9299603,,S8526798A
181,fba5fd9c-021d-4c23-9dc3-097843487bd6,2023-01-19 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.91340065,,S8526798A
182,b2a103bd-f7fe-4ec5-98e4-3fb26fd7adf1,2023-01-19 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9092964,,S8526798A
183,55855295-07e1-439f-8221-2410eb2cde12,2023-01-19 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9416235,,S8526798A
184,7fd49a86-b1f3-4856-8c2e-5eec03be4f7b,2023-01-19 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9997474,,S8526798A
185,0131ca75-9d4f-46dc-9da3-6c34cbc75863,2023-01-19 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9129683,,S8526798A
186,ea3b92d6-32f9-4088-b7da-e2a89d356545,2023-01-19 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9524608,,S8526798A
187,1a7a912e-e447-44f0-8981-3324a8df315e,2023-01-19 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.98057014,,S8526798A
188,3a71b666-fac6-45a2-8d07-3fb9d386f125,2023-01-19 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9511926,,S8526798A
189,368964f4-b0d5-4ad2-8bca-908aac52726b,2023-01-19 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.94897854,,S8526798A
190,07350252-0162-4449-9c11-b101472de79e,2023-01-20 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9847389,,S8526798A
191,cbdb0e29-5b1b-4e37-ae9b-0ff6da78611b,2023-01-20 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.97709733,,S8526798A
192,de881937-1f19-4428-9b2c-6dbd04adf644,2023-01-20 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99733824,,S8526798A
193,f5b26866-4ca6-4f70-851a-ba0fbfddab27,2023-01-20 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9775709,,S8526798A
194,50bc980f-8c12-4ecc-9aee-907a47669b71,2023-01-20 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.981316,,S8526798A
195,d4d52f0a-ba5b-4781-85b0-ff2db7c52476,2023-01-20 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.95048213,,S8526798A
196,c7d291ae-2ef8-416e-b7a7-97e8676b044f,2023-01-20 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.91763425,,S8526798A
197,5f07d4b9-0ed2-4d23-b97a-a868525bc42a,2023-01-20 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9406589,,S8526798A
198,32e02fc7-2e2e-4593-b76e-232247132b77,2023-01-20 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99281067,,S8526798A
199,10aaede8-cf74-4f45-8c0c-2b8a6f7f9a23,2023-01-20 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9951701,,S8526798A
200,640987f4-fe9c-4177-bbb2-0e792afcb1d7,2023-01-21 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9617067,,S8526798A
201,5b82e42d-20a9-4432-9a70-fc3f301753ee,2023-01-21 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99346036,,S8526798A
202,cfee3778-5a28-4231-82b6-a3a99e620377,2023-01-21 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9173004,,S8526798A
203,562b4ac5-ead7-49f1-a938-6687121a5e49,2023-01-21 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9969973,,S8526798A
204,5b5289a2-3145-4561-bd8b-d63ba6656910,2023-01-21 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.93504304,,S8526798A
205,61cee558-ee52-4c36-8569-98df46634dde,2023-01-21 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.96644634,,S8526798A
206,6418c438-a14f-4d14-b155-1005b94c3cb3,2023-01-21 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9590762,,S8526798A
207,618a5db7-2777-4bc7-b649-46e9324a1316,2023-01-21 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.914919,,S8526798A
208,f0804853-0aa6-4abb-9fe5-fa10cc15936d,2023-01-21 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9496192,,S8526798A
209,6e75ac2f-1d18-4818-a519-e723fe0effdd,2023-01-21 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.98150355,,S8526798A
210,463489c1-dad0-4222-92cd-c477a828deed,2023-01-22 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9884548,,S8526798A
211,c9e00c84-d8ef-4c9c-8459-d63893d2133c,2023-01-22 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9226041,,S8526798A
212,c34848e0-5fa1-4e15-b235-bb1c193711e0,2023-01-22 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.96415657,,S8526798A
213,04da1dc2-0b4b-4eee-9da6-cddad517fc5e,2023-01-22 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.91812676,,S8526798A
214,e8a50f06-614b-45bc-affb-3d12026c8489,2023-01-22 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9858572,,S8526798A
215,dfaad27d-2f5a-4e20-b7a8-df69968ac64e,2023-01-22 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.94020456,,S8526798A
216,63dd5543-5ba1-439d-a3db-84c221059ce6,2023-01-22 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9501937,,S8526798A
217,7db2da0d-3b9c-4146-8770-d2626c067110,2023-01-22 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9364662,,S8526798A
218,b473afb7-c87d-4b73-9c9d-99a4cfba93d0,2023-01-22 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.95290846,,S8526798A
219,7da89b3b-6b16-46e4-984c-ddfb4263427a,2023-01-22 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.99687016,,S8526798A
220,06f30760-92df-422f-9e15-0488a7fecbcf,2023-01-23 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.90149826,,S8526798A
221,b5865ba1-dcf0-42b5-bc50-6387d5947e51,2023-01-23 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9136462,,S8526798A
222,15cb96c1-f0b7-44b0-bfe5-b77f46c8dc6b,2023-01-23 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9831141,,S8526798A
223,9fd3e0e1-448b-43b6-8a06-b8ea5ff10868,2023-01-23 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.92203623,,S8526798A
224,287a062e-b044-44ca-93c9-4c9289c561f8,2023-01-23 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9849868,,S8526798A
225,6b7fccf8-0062-4c64-a70a-f8c5f80fef54,2023-01-23 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9978778,,S8526798A
226,65c5a9b5-8027-49f3-bfa6-735903c7e611,2023-01-23 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.93328387,,S8526798A
227,f30f1cf8-6ca2-427a-8ca2-2916c1c939da,2023-01-23 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9365759,,S8526798A
228,8c732e21-4b0f-4860-b78e-cfaa39dd5735,2023-01-23 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9215301,,S8526798A
229,5f3c5c02-7e95-4371-8a13-5f397740e5bc,2023-01-23 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.94792897,,S8526798A
230,a876c74b-8ea1-457d-82e3-c33b8545b4c9,2023-01-24 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9865442,,S8526798A
231,fd9c96b5-e1c7-48ae-a6cb-f173b8382c9f,2023-01-24 09:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.94051063,,S8526798A
232,2e7fbb13-12ce-4565-b3ca-b10ee96a8f5d,2023-01-24 09:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.95402896,,S8526798A
233,0260259e-567e-4157-97a8-92a17471ef77,2023-01-24 09:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.91455406,,S8526798A
234,5345aeab-d423-4bb5-820c-7e736fca33a8,2023-01-24 09:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.92622864,,S8526798A
235,6f4d20e6-797e-4403-ba95-86399c87384d,2023-01-24 11:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9853313,,S8526798A
236,6be30a8a-7b85-4d94-871b-2efe1d7503d1,2023-01-24 11:00:22,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.98818606,,S8526798A
237,59df2b29-36cb-43e0-ab7a-df80741eb5ac,2023-01-24 11:00:44,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.94037104,,S8526798A
238,0f4c8f5d-4f87-44d6-98f4-bab71b60433c,2023-01-24 11:01:06,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.9743083,,S8526798A
239,3b4fc14a-2ac6-4ee1-8f23-e6a57b991d94,2023-01-24 11:01:28,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.97445613,,S8526798A
240,75c0a90c-d991-4c19-8bd0-ae36984ba469,2023-01-25 09:00:00,1,53a82ae0-de0e-48cc-ab31-9acdd9aead65,0.93684614,,S8526798A
